,InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
2151,1_HARDERSFIELD_1639,1,1639,The Famous Grouse,750mL,1,19.99,19.99,1/14/2016,750,1,0.79,2561,EDRINGTON AMERICAS         
2152,1_HARDERSFIELD_1639,1,1639,The Famous Grouse,750mL,1,19.99,19.99,1/18/2016,750,1,0.79,2561,EDRINGTON AMERICAS         
2153,1_HARDERSFIELD_1639,1,1639,The Famous Grouse,750mL,1,19.99,19.99,1/20/2016,750,1,0.79,2561,EDRINGTON AMERICAS         
2154,1_HARDERSFIELD_1639,1,1639,The Famous Grouse,750mL,1,19.99,19.99,1/24/2016,750,1,0.79,2561,EDRINGTON AMERICAS         
2155,1_HARDERSFIELD_1639,1,1639,The Famous Grouse,750mL,1,19.99,19.99,1/27/2016,750,1,0.79,2561,EDRINGTON AMERICAS         
2156,1_HARDERSFIELD_1639,1,1639,The Famous Grouse,750mL,1,19.99,19.99,1/29/2016,750,1,0.79,2561,EDRINGTON AMERICAS         
2157,1_HARDERSFIELD_16393,1,16393,Alamos Red Mendoza,750mL,1,9.99,9.99,1/6/2016,750,2,0.11,3252,E & J GALLO WINERY         
2158,1_HARDERSFIELD_16393,1,16393,Alamos Red Mendoza,750mL,1,9.99,9.99,1/8/2016,750,2,0.11,3252,E & J GALLO WINERY         
2159,1_HARDERSFIELD_16393,1,16393,Alamos Red Mendoza,750mL,1,9.99,9.99,1/12/2016,750,2,0.11,3252,E & J GALLO WINERY         
2160,1_HARDERSFIELD_16393,1,16393,Alamos Red Mendoza,750mL,1,9.99,9.99,1/19/2016,750,2,0.11,3252,E & J GALLO WINERY         
2161,1_HARDERSFIELD_16393,1,16393,Alamos Red Mendoza,750mL,4,39.96,9.99,1/29/2016,750,2,0.45,3252,E & J GALLO WINERY         
2162,1_HARDERSFIELD_16393,1,16393,Alamos Red Mendoza,750mL,2,19.98,9.99,1/30/2016,750,2,0.22,3252,E & J GALLO WINERY         
2163,1_HARDERSFIELD_16394,1,16394,Ghost Pines Red L Martini,750mL,1,17.99,17.99,1/6/2016,750,2,0.11,3252,E & J GALLO WINERY         
2164,1_HARDERSFIELD_16394,1,16394,Ghost Pines Red L Martini,750mL,2,35.98,17.99,1/8/2016,750,2,0.22,3252,E & J GALLO WINERY         
2165,1_HARDERSFIELD_16394,1,16394,Ghost Pines Red L Martini,750mL,2,35.98,17.99,1/14/2016,750,2,0.22,3252,E & J GALLO WINERY         
2166,1_HARDERSFIELD_16394,1,16394,Ghost Pines Red L Martini,750mL,2,35.98,17.99,1/15/2016,750,2,0.22,3252,E & J GALLO WINERY         
2167,1_HARDERSFIELD_16394,1,16394,Ghost Pines Red L Martini,750mL,1,17.99,17.99,1/23/2016,750,2,0.11,3252,E & J GALLO WINERY         
2168,1_HARDERSFIELD_16394,1,16394,Ghost Pines Red L Martini,750mL,1,17.99,17.99,1/26/2016,750,2,0.11,3252,E & J GALLO WINERY         
2169,1_HARDERSFIELD_16394,1,16394,Ghost Pines Red L Martini,750mL,1,17.99,17.99,1/28/2016,750,2,0.11,3252,E & J GALLO WINERY         
2170,1_HARDERSFIELD_16427,1,16427,Yellow Tail Sweet Red Roo,1.5L,1,14.99,14.99,1/21/2016,1500,2,0.22,4425,MARTIGNETTI COMPANIES
2171,1_HARDERSFIELD_16428,1,16428,HandCraft Artisan Coll Chard,750mL,2,19.98,9.99,1/23/2016,750,2,0.22,2242,DELICATO VINEYARDS INC     
2172,1_HARDERSFIELD_16428,1,16428,HandCraft Artisan Coll Chard,750mL,4,39.96,9.99,1/28/2016,750,2,0.45,2242,DELICATO VINEYARDS INC     
2173,1_HARDERSFIELD_16428,1,16428,HandCraft Artisan Coll Chard,750mL,1,9.99,9.99,1/29/2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
2174,1_HARDERSFIELD_16428,1,16428,HandCraft Artisan Coll Chard,750mL,1,9.99,9.99,1/31/2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
2175,1_HARDERSFIELD_16429,1,16429,HandCraft Artisan Coll Pnt N,750mL,2,19.98,9.99,1/7/2016,750,2,0.22,2242,DELICATO VINEYARDS INC     
2176,1_HARDERSFIELD_16429,1,16429,HandCraft Artisan Coll Pnt N,750mL,1,9.99,9.99,1/9/2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
2177,1_HARDERSFIELD_16429,1,16429,HandCraft Artisan Coll Pnt N,750mL,4,39.96,9.99,1/14/2016,750,2,0.45,2242,DELICATO VINEYARDS INC     
2178,1_HARDERSFIELD_16429,1,16429,HandCraft Artisan Coll Pnt N,750mL,1,9.99,9.99,1/16/2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
2179,1_HARDERSFIELD_16429,1,16429,HandCraft Artisan Coll Pnt N,750mL,2,19.98,9.99,1/17/2016,750,2,0.22,2242,DELICATO VINEYARDS INC     
2180,1_HARDERSFIELD_16429,1,16429,HandCraft Artisan Coll Pnt N,750mL,5,49.95,9.99,1/22/2016,750,2,0.56,2242,DELICATO VINEYARDS INC     
2181,1_HARDERSFIELD_16429,1,16429,HandCraft Artisan Coll Pnt N,750mL,2,19.98,9.99,1/26/2016,750,2,0.22,2242,DELICATO VINEYARDS INC     
2182,1_HARDERSFIELD_16429,1,16429,HandCraft Artisan Coll Pnt N,750mL,5,49.95,9.99,1/28/2016,750,2,0.56,2242,DELICATO VINEYARDS INC     
2183,1_HARDERSFIELD_16431,1,16431,HandCraft Artisan Coll Cab S,750mL,3,29.97,9.99,1/8/2016,750,2,0.34,2242,DELICATO VINEYARDS INC     
2184,1_HARDERSFIELD_16431,1,16431,HandCraft Artisan Coll Cab S,750mL,1,9.99,9.99,1/14/2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
2185,1_HARDERSFIELD_16431,1,16431,HandCraft Artisan Coll Cab S,750mL,1,9.99,9.99,1/15/2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
2186,1_HARDERSFIELD_16431,1,16431,HandCraft Artisan Coll Cab S,750mL,1,9.99,9.99,1/16/2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
2187,1_HARDERSFIELD_16431,1,16431,HandCraft Artisan Coll Cab S,750mL,1,9.99,9.99,1/27/2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
2188,1_HARDERSFIELD_16431,1,16431,HandCraft Artisan Coll Cab S,750mL,5,49.95,9.99,1/28/2016,750,2,0.56,2242,DELICATO VINEYARDS INC     
2189,1_HARDERSFIELD_16431,1,16431,HandCraft Artisan Coll Cab S,750mL,1,9.99,9.99,1/31/2016,750,2,0.11,2242,DELICATO VINEYARDS INC     
2190,1_HARDERSFIELD_16440,1,16440,Banshee Cab Svgn Napa Vly,750mL,1,32.99,32.99,1/3/2016,750,2,0.11,9552,M S WALKER INC             
2191,1_HARDERSFIELD_16441,1,16441,Bota Box RedVolution,3L,1,21.99,21.99,1/18/2016,3000,2,0.45,2242,DELICATO VINEYARDS INC     
2192,1_HARDERSFIELD_16441,1,16441,Bota Box RedVolution,3L,1,21.99,21.99,1/24/2016,3000,2,0.45,2242,DELICATO VINEYARDS INC     
2193,1_HARDERSFIELD_16441,1,16441,Bota Box RedVolution,3L,1,21.99,21.99,1/29/2016,3000,2,0.45,2242,DELICATO VINEYARDS INC     
2194,1_HARDERSFIELD_16460,1,16460,Gerard Bertrand Pnt Nr Rsv,750mL,2,23.98,11.99,1/14/2016,750,2,0.22,9552,M S WALKER INC             
2195,1_HARDERSFIELD_16460,1,16460,Gerard Bertrand Pnt Nr Rsv,750mL,1,11.99,11.99,1/15/2016,750,2,0.11,9552,M S WALKER INC             
2196,1_HARDERSFIELD_16460,1,16460,Gerard Bertrand Pnt Nr Rsv,750mL,1,11.99,11.99,1/16/2016,750,2,0.11,9552,M S WALKER INC             
2197,1_HARDERSFIELD_16460,1,16460,Gerard Bertrand Pnt Nr Rsv,750mL,1,11.99,11.99,1/21/2016,750,2,0.11,9552,M S WALKER INC             
2198,1_HARDERSFIELD_16460,1,16460,Gerard Bertrand Pnt Nr Rsv,750mL,2,23.98,11.99,1/22/2016,750,2,0.22,9552,M S WALKER INC             
2199,1_HARDERSFIELD_16460,1,16460,Gerard Bertrand Pnt Nr Rsv,750mL,4,47.96,11.99,1/28/2016,750,2,0.45,9552,M S WALKER INC             
2200,1_HARDERSFIELD_16460,1,16460,Gerard Bertrand Pnt Nr Rsv,750mL,3,35.97,11.99,1/29/2016,750,2,0.34,9552,M S WALKER INC             
2201,1_HARDERSFIELD_16477,1,16477,Cupcake Angel Food,750mL,1,8.49,8.49,1/6/2016,750,2,0.11,9815,WINE GROUP INC             
2202,1_HARDERSFIELD_16477,1,16477,Cupcake Angel Food,750mL,1,8.49,8.49,1/16/2016,750,2,0.11,9815,WINE GROUP INC             
2203,1_HARDERSFIELD_16477,1,16477,Cupcake Angel Food,750mL,1,8.49,8.49,1/23/2016,750,2,0.11,9815,WINE GROUP INC             
2204,1_HARDERSFIELD_16494,1,16494,Tenuta di Arceno Chianti Cls,750mL,2,35.98,17.99,1/4/2016,750,2,0.22,9552,M S WALKER INC             
2205,1_HARDERSFIELD_16494,1,16494,Tenuta di Arceno Chianti Cls,750mL,1,17.99,17.99,1/9/2016,750,2,0.11,9552,M S WALKER INC             
2206,1_HARDERSFIELD_16494,1,16494,Tenuta di Arceno Chianti Cls,750mL,2,35.98,17.99,1/23/2016,750,2,0.22,9552,M S WALKER INC             
2207,1_HARDERSFIELD_16539,1,16539,Catalpa Chard,750mL,1,17.99,17.99,1/13/2016,750,2,0.11,7153,PINE STATE TRADING CO      
2208,1_HARDERSFIELD_16555,1,16555,Murrieta's Well The Whip Wh,750mL,2,35.98,17.99,1/6/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
2209,1_HARDERSFIELD_16555,1,16555,Murrieta's Well The Whip Wh,750mL,1,17.99,17.99,1/7/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
2210,1_HARDERSFIELD_16555,1,16555,Murrieta's Well The Whip Wh,750mL,2,35.98,17.99,1/8/2016,750,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
2211,1_HARDERSFIELD_16555,1,16555,Murrieta's Well The Whip Wh,750mL,4,71.96,17.99,1/21/2016,750,2,0.45,2000,SOUTHERN WINE & SPIRITS NE 
2212,1_HARDERSFIELD_16555,1,16555,Murrieta's Well The Whip Wh,750mL,1,17.99,17.99,1/23/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
2213,1_HARDERSFIELD_16555,1,16555,Murrieta's Well The Whip Wh,750mL,1,17.99,17.99,1/24/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
2214,1_HARDERSFIELD_16568,1,16568,Moonlight Meadery Sumptuous,375mL,1,12.99,12.99,1/7/2016,375,2,0.06,6215,MOONLIGHT MEADERY          
2215,1_HARDERSFIELD_16568,1,16568,Moonlight Meadery Sumptuous,375mL,1,12.99,12.99,1/30/2016,375,2,0.06,6215,MOONLIGHT MEADERY          
2216,1_HARDERSFIELD_1657,1,1657,Dalwhinnie Distillers Edtion,750mL,1,69.99,69.99,1/9/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
2217,1_HARDERSFIELD_1657,1,1657,Dalwhinnie Distillers Edtion,750mL,1,69.99,69.99,1/30/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
2218,1_HARDERSFIELD_16610,1,16610,Leese-Fitch Cab Svgn,750mL,1,10.99,10.99,1/5/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2219,1_HARDERSFIELD_16610,1,16610,Leese-Fitch Cab Svgn,750mL,1,10.99,10.99,1/7/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2220,1_HARDERSFIELD_16610,1,16610,Leese-Fitch Cab Svgn,750mL,2,21.98,10.99,1/8/2016,750,2,0.22,653,STATE WINE & SPIRITS   
2221,1_HARDERSFIELD_16610,1,16610,Leese-Fitch Cab Svgn,750mL,1,10.99,10.99,1/9/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2222,1_HARDERSFIELD_16610,1,16610,Leese-Fitch Cab Svgn,750mL,2,21.98,10.99,1/14/2016,750,2,0.22,653,STATE WINE & SPIRITS   
2223,1_HARDERSFIELD_16610,1,16610,Leese-Fitch Cab Svgn,750mL,1,10.99,10.99,1/19/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2224,1_HARDERSFIELD_16610,1,16610,Leese-Fitch Cab Svgn,750mL,1,10.99,10.99,1/21/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2225,1_HARDERSFIELD_16610,1,16610,Leese-Fitch Cab Svgn,750mL,1,10.99,10.99,1/26/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2226,1_HARDERSFIELD_16655,1,16655,Dom Bousquet Cab Svgn Mendza,750mL,1,10.99,10.99,1/30/2016,750,2,0.11,10754,PERFECTA WINES             
2227,1_HARDERSFIELD_16670,1,16670,Sweet Baby Vyds White Peach,750mL,1,11.99,11.99,1/15/2016,750,2,0.11,90056,SWEET BABY VINEYARD        
2228,1_HARDERSFIELD_16670,1,16670,Sweet Baby Vyds White Peach,750mL,1,11.99,11.99,1/20/2016,750,2,0.11,90056,SWEET BABY VINEYARD        
2229,1_HARDERSFIELD_16684,1,16684,Sokol Blosser Evolution Red,750mL,1,15.99,15.99,1/22/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2230,1_HARDERSFIELD_16684,1,16684,Sokol Blosser Evolution Red,750mL,1,15.99,15.99,1/30/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2231,1_HARDERSFIELD_16695,1,16695,Ch Hyot Brdx Castillon,750mL,1,15.99,15.99,1/2/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2232,1_HARDERSFIELD_16695,1,16695,Ch Hyot Brdx Castillon,750mL,1,14.99,14.99,1/9/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2233,1_HARDERSFIELD_16695,1,16695,Ch Hyot Brdx Castillon,750mL,12,179.88,14.99,1/16/2016,750,2,1.35,4425,MARTIGNETTI COMPANIES
2234,1_HARDERSFIELD_16695,1,16695,Ch Hyot Brdx Castillon,750mL,1,14.99,14.99,1/23/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2235,1_HARDERSFIELD_16695,1,16695,Ch Hyot Brdx Castillon,750mL,1,14.99,14.99,1/24/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2236,1_HARDERSFIELD_16695,1,16695,Ch Hyot Brdx Castillon,750mL,8,119.92,14.99,1/28/2016,750,2,0.9,4425,MARTIGNETTI COMPANIES
2237,1_HARDERSFIELD_16695,1,16695,Ch Hyot Brdx Castillon,750mL,6,89.94,14.99,1/29/2016,750,2,0.68,4425,MARTIGNETTI COMPANIES
2238,1_HARDERSFIELD_16695,1,16695,Ch Hyot Brdx Castillon,750mL,9,134.91,14.99,1/30/2016,750,2,1.01,4425,MARTIGNETTI COMPANIES
2239,1_HARDERSFIELD_16758,1,16758,Dolin Sweet Red Vermouth,750mL,1,13.99,13.99,1/5/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2240,1_HARDERSFIELD_16758,1,16758,Dolin Sweet Red Vermouth,750mL,1,13.99,13.99,1/9/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2241,1_HARDERSFIELD_16758,1,16758,Dolin Sweet Red Vermouth,750mL,1,13.99,13.99,1/20/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2242,1_HARDERSFIELD_16761,1,16761,Dolin Dry White Vermouth,750mL,1,13.99,13.99,1/15/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2243,1_HARDERSFIELD_16761,1,16761,Dolin Dry White Vermouth,750mL,1,13.99,13.99,1/20/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2244,1_HARDERSFIELD_16761,1,16761,Dolin Dry White Vermouth,750mL,1,13.99,13.99,1/21/2016,750,2,0.11,653,STATE WINE & SPIRITS   
2245,1_HARDERSFIELD_16761,1,16761,Dolin Dry White Vermouth,750mL,2,27.98,13.99,1/22/2016,750,2,0.22,653,STATE WINE & SPIRITS   
2246,1_HARDERSFIELD_16761,1,16761,Dolin Dry White Vermouth,750mL,2,27.98,13.99,1/30/2016,750,2,0.22,653,STATE WINE & SPIRITS   
2247,1_HARDERSFIELD_16778,1,16778,Lange Willamette Chard,750mL,1,15.99,15.99,1/4/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
2248,1_HARDERSFIELD_16778,1,16778,Lange Willamette Chard,750mL,1,15.99,15.99,1/6/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
2249,1_HARDERSFIELD_16778,1,16778,Lange Willamette Chard,750mL,1,15.99,15.99,1/22/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
2250,1_HARDERSFIELD_16778,1,16778,Lange Willamette Chard,750mL,3,47.97,15.99,1/27/2016,750,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP 
2251,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,1,18.99,18.99,1/6/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2252,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,1,18.99,18.99,1/9/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2253,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,2,37.98,18.99,1/11/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES
2254,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,4,75.96,18.99,1/12/2016,750,2,0.45,4425,MARTIGNETTI COMPANIES
2255,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,5,94.95,18.99,1/15/2016,750,2,0.56,4425,MARTIGNETTI COMPANIES
2256,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,1,18.99,18.99,1/16/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2257,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,3,56.97,18.99,1/17/2016,750,2,0.34,4425,MARTIGNETTI COMPANIES
2258,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,4,75.96,18.99,1/18/2016,750,2,0.45,4425,MARTIGNETTI COMPANIES
2259,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,1,18.99,18.99,1/19/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2260,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,3,56.97,18.99,1/24/2016,750,2,0.34,4425,MARTIGNETTI COMPANIES
2261,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,1,18.99,18.99,1/25/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES
2262,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,3,56.97,18.99,1/29/2016,750,2,0.34,4425,MARTIGNETTI COMPANIES
2263,1_HARDERSFIELD_16794,1,16794,Freakshow Cab Svgn,750mL,13,246.87,18.99,1/30/2016,750,2,1.46,4425,MARTIGNETTI COMPANIES
2264,1_HARDERSFIELD_16796,1,16796,Delamotte Brut,750mL,1,34.99,34.99,1/14/2016,750,2,0.11,1587,VINEYARD BRANDS INC        
2265,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,1,9.99,9.99,1/4/2016,750,2,0.11,3252,E & J GALLO WINERY         
2266,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,2,19.98,9.99,1/9/2016,750,2,0.22,3252,E & J GALLO WINERY         
2267,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,6,59.94,9.99,1/12/2016,750,2,0.68,3252,E & J GALLO WINERY         
2268,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,1,9.99,9.99,1/19/2016,750,2,0.11,3252,E & J GALLO WINERY         
2269,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,1,9.99,9.99,1/21/2016,750,2,0.11,3252,E & J GALLO WINERY         
2270,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,1,9.99,9.99,1/22/2016,750,2,0.11,3252,E & J GALLO WINERY         
2271,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,1,9.99,9.99,1/25/2016,750,2,0.11,3252,E & J GALLO WINERY         
2272,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,1,9.99,9.99,1/26/2016,750,2,0.11,3252,E & J GALLO WINERY         
2273,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,1,9.99,9.99,1/27/2016,750,2,0.11,3252,E & J GALLO WINERY         
2274,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,6,59.94,9.99,1/28/2016,750,2,0.68,3252,E & J GALLO WINERY         
2275,1_HARDERSFIELD_16806,1,16806,Apothic Winemakers White,750mL,2,19.98,9.99,1/29/2016,750,2,0.22,3252,E & J GALLO WINERY         
2276,1_HARDERSFIELD_16816,1,16816,H3 Horse Heaven Hills Merlot,750mL,2,23.98,11.99,1/8/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  
2277,1_HARDERSFIELD_16816,1,16816,H3 Horse Heaven Hills Merlot,750mL,1,11.99,11.99,1/11/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2278,1_HARDERSFIELD_16816,1,16816,H3 Horse Heaven Hills Merlot,750mL,1,11.99,11.99,1/13/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2279,1_HARDERSFIELD_16816,1,16816,H3 Horse Heaven Hills Merlot,750mL,1,11.99,11.99,1/15/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2280,1_HARDERSFIELD_16816,1,16816,H3 Horse Heaven Hills Merlot,750mL,1,11.99,11.99,1/23/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2281,1_HARDERSFIELD_16816,1,16816,H3 Horse Heaven Hills Merlot,750mL,1,11.99,11.99,1/24/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2282,1_HARDERSFIELD_16816,1,16816,H3 Horse Heaven Hills Merlot,750mL,2,23.98,11.99,1/26/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  
2283,1_HARDERSFIELD_16816,1,16816,H3 Horse Heaven Hills Merlot,750mL,1,11.99,11.99,1/29/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2284,1_HARDERSFIELD_16816,1,16816,H3 Horse Heaven Hills Merlot,750mL,2,23.98,11.99,1/30/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  
2285,1_HARDERSFIELD_16816,1,16816,H3 Horse Heaven Hills Merlot,750mL,1,11.99,11.99,1/31/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2286,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,4,47.96,11.99,1/7/2016,750,2,0.45,8673,STE MICHELLE WINE ESTATES  
2287,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,1,11.99,11.99,1/8/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2288,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,2,23.98,11.99,1/9/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  
2289,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,1,11.99,11.99,1/15/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2290,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,2,23.98,11.99,1/16/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  
2291,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,1,11.99,11.99,1/17/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2292,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,7,83.93,11.99,1/18/2016,750,2,0.79,8673,STE MICHELLE WINE ESTATES  
2293,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,1,11.99,11.99,1/20/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2294,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,1,11.99,11.99,1/22/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2295,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,3,35.97,11.99,1/23/2016,750,2,0.34,8673,STE MICHELLE WINE ESTATES  
2296,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,2,23.98,11.99,1/24/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  
2297,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,2,23.98,11.99,1/26/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  
2298,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,2,23.98,11.99,1/29/2016,750,2,0.22,8673,STE MICHELLE WINE ESTATES  
2299,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,1,11.99,11.99,1/30/2016,750,2,0.11,8673,STE MICHELLE WINE ESTATES  
2300,1_HARDERSFIELD_16819,1,16819,H3 Horse Heaven Hills Cab Sv,750mL,6,71.94,11.99,1/31/2016,750,2,0.68,8673,STE MICHELLE WINE ESTATES  
2301,1_HARDERSFIELD_16828,1,16828,Korbel Organic Brut,750mL,6,77.94,12.99,1/7/2016,750,2,0.68,1128,BROWN-FORMAN CORP          
2302,1_HARDERSFIELD_16828,1,16828,Korbel Organic Brut,750mL,2,25.98,12.99,1/9/2016,750,2,0.22,1128,BROWN-FORMAN CORP          
2303,1_HARDERSFIELD_16828,1,16828,Korbel Organic Brut,750mL,2,25.98,12.99,1/20/2016,750,2,0.22,1128,BROWN-FORMAN CORP          
2304,1_HARDERSFIELD_16828,1,16828,Korbel Organic Brut,750mL,6,77.94,12.99,1/23/2016,750,2,0.68,1128,BROWN-FORMAN CORP          
2305,1_HARDERSFIELD_16828,1,16828,Korbel Organic Brut,750mL,2,25.98,12.99,1/27/2016,750,2,0.22,1128,BROWN-FORMAN CORP          
2306,1_HARDERSFIELD_16828,1,16828,Korbel Organic Brut,750mL,4,51.96,12.99,1/29/2016,750,2,0.45,1128,BROWN-FORMAN CORP          
2307,1_HARDERSFIELD_16829,1,16829,C Y Toro Gran Reserva Cab Sv,750mL,1,13.99,13.99,1/2/2016,750,2,0.11,516,BANFI PRODUCTS CORP        
2308,1_HARDERSFIELD_16829,1,16829,C Y Toro Gran Reserva Cab Sv,750mL,1,13.99,13.99,1/9/2016,750,2,0.11,516,BANFI PRODUCTS CORP        
2309,1_HARDERSFIELD_16829,1,16829,C Y Toro Gran Reserva Cab Sv,750mL,1,13.99,13.99,1/10/2016,750,2,0.11,516,BANFI PRODUCTS CORP        
2310,1_HARDERSFIELD_16829,1,16829,C Y Toro Gran Reserva Cab Sv,750mL,3,41.97,13.99,1/25/2016,750,2,0.34,516,BANFI PRODUCTS CORP        
2311,1_HARDERSFIELD_16829,1,16829,C Y Toro Gran Reserva Cab Sv,750mL,1,13.99,13.99,1/27/2016,750,2,0.11,516,BANFI PRODUCTS CORP        
2312,1_HARDERSFIELD_16837,1,16837,Beringer Classic Pink Moscat,750mL,1,6.99,6.99,1/8/2016,750,2,0.11,9819,TREASURY WINE ESTATES      
